Name,Image,Price,PhanLoai,Quan jogger,Quan jean,Quan au,Ao thun nam,Ao khoac,Ao so mi,Ao hoodie
Quần Jean trơn SLIM form - 10F20DPA071,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/2/_/2_34.jpg, 480.000₫,1,0,1,0,0,0,0,0
Áo sơ mi tay ngắn kẻ sọc REGULAR form - 10S21SHS022,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_patriot_10s21shs022__1__1c1595da709243b284982087882a2db0_1.jpg, 350.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay ngắn ly hộp REGULAR form - 10S21SHS024,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_pure_10s21shs024__1__dc215b074a12443589d79aea74f3b19a_1.jpg, 450.000₫,0,0,0,0,0,0,1,0
Quần vải dài Rayon Slim form - 10F20PFO001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_3954_1.jpg, 445.000₫,1,0,0,0,0,0,0,0
Áo thun tay dài có túi REGULAR form - 10F20TSH048,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_white_10f20tsh048__5__31fc736bee4c4fc08873bb10ed2a71dd_1.jpg, 350.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn tà lệch REGULAR form - 10F20TSH050,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_white_10f20tsh050__4__f343ec73eab6442ca4598b0a45c438ca_1.jpg, 320.000₫,0,0,0,0,1,0,0,0
Áo sơ mi tay dài cổ thường Linen REGULAR form - 10S21SHL001C,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_apple_10s21shl001c_1_.jpg, 420.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài décor tape REGULAR form - 10S21SHL006,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_silver_10s21shl006__2__0ae0d348080f4f1da34fa0c80ac8ab1b_1.jpg, 420.000₫,0,0,0,0,0,0,1,0
Áo sơ mi dài tay royal oxford FITTED form - 10S21SHL034,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s21shl034-navy.0_1.jpg, 450.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài kẻ sọc FITTED form - 10F20SHL035,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/s/_/s_2.jpg, 292.500₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Cotton FITTED form - 10F20SHL005,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl005-navy.0_1.jpg, 273.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài kẻ sọc FITTED form - 10F20SHL015,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/3/_/3_2.jpg, 253.500₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài kẻ sọc FITTED form - 10F20SHL036,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl036.6.jpg, 253.500₫,0,0,0,0,0,0,1,0
Áo thun tay ngắn Cotton FITTED form - 10F20TSH002,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20tsh002.10_1.jpg, 110.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn túi ngực có thêu FITTED form - 10F20TSH005,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20tsh005.13_-_copy_6.jpg, 125.000₫,0,0,0,0,1,0,0,0
Áo thun tay dài cổ trụ Cotton REGULAR form - 10F20TSH007,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_0855.jpg, 175.000₫,0,0,0,0,1,0,0,0
Áo sơ mi tay dài cổ thường Cotton Oxford FITTED form - 10F20SHL003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_5968.jpg, 253.500₫,0,0,0,0,0,0,1,0
Áo sơ mi Corduroy gân to REGULAR form - 10F20SHL020,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_8784.jpg, 357.500₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Cotton Oxford FITTED form - 10F20SHL028,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/3/_/3_4.jpg, 292.500₫,0,0,0,0,0,0,1,0
Áo thun tay dài PRINTS REGULAR form - 10F20TSH027,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20tsh027.11.jpg, 350.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn trơn Cotton Regular form - 10S20TSH004,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20tsh004_.b_0_.jpg, 120.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn trơn INTERLOCK REGULAR form - 10S20TSH035,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20tsh035_.c_0__1.jpg, 140.000₫,0,0,0,0,1,0,0,0
Quần Jean rách Cotton SLIM CROP form - 10F20DPA032,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_3395_1.jpg, 520.000₫,1,0,1,0,0,0,0,0
Quần Jean trơn SLIM CROP form - 10F20DPA064,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20dpa064_-_1_1.jpg, 480.000₫,1,0,1,0,0,0,0,0
Áo sơ mi tay dài cổ thường Linen REGULAR form - 10F20SHL001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl001-white.0_1.jpg, 480.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Cotton BRUSH FITTED form - 10F20SHL004,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_5769_1.jpg, 450.000₫,0,0,0,0,0,0,1,0
Áo thun tay ngắn phối màu REGULAR form - 10F20TSH004,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20tsh004-navy.0_1.jpg, 320.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn POINT LABEL REGULAR form - 10F20TSH015,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20tsh015.1.jpg, 280.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn Cotton PRINT REGULAR form - 10F20TSH034,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_9180_1.jpg, 280.000₫,0,0,0,0,1,0,0,0
Áo sơ mi tay dài Regular Linen - 10S20SHL002,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_bright_white_10s20shl002_1__1.jpg, 420.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ thường STRIPES Rayon LOOSE form - 10S20SHL011,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_7222_1.jpg, 390.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Stripes LINEN Regular form - 10S20SHL035,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_white_pink_blue_10s20shl035_1__1.jpg, 420.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dàicổ thườngCottonFitted form - 10S20SHL043,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl043_-_c_0__1.jpg, 450.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay ngắn cổ thường Cotton FITTED form - 10S20SHS003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shs003_.a_0__1.jpg, 350.000₫,0,0,0,0,0,0,1,0
Áo thun ba lỗ hình thêu REGULAR form - 10S21TTO002,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_4839_1.jpg, 220.000₫,0,0,0,0,1,0,0,0
Quần short Jean STRAIGHT form - 10S21DPS004,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_5897_1.jpg, 390.000₫,1,0,0,0,0,0,0,0
Aó sơ mi tay ngắn TENCEL FITTED form - 10S20SHS006,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shs006.navy_0__1.jpg, 380.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay ngắn có túi cổ thường Rayon REGULAR form - 10S20SHS011,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_3205_1.jpg, 350.000₫,0,0,0,0,0,0,1,0
Áo thun tay phối Cotton LOOSE form - 10S20TSH011,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_argan_oil_10s20tsh011_3__2.jpg, 320.000₫,0,0,0,0,1,0,0,0
Áo thun tay ngắn CVC REGULAR form - 10S20TSH024,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_wren_10s20tsh024_3__3.jpg, 280.000₫,0,0,0,0,1,0,0,0
Áo thun PRINT Cotton REGULAR form - 10S20TSH028,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_smoked_paprika_10s20tsh028_1__1.jpg, 280.000₫,0,0,0,0,1,0,0,0
Áo sơ mi dài tay kẻ sọc REGULAR form - 10S21SHL007,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/w/0/w0_1.jpg, 520.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Collar Spread SILIMFIT form - 10F20SHL038,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/3/_/3_5_1.jpg, 312.000₫,0,0,0,0,0,0,1,0
Quần short seesucker STRAIGHT form - 10F20PSH006,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_9067_2.jpg, 390.000₫,1,0,0,0,0,0,0,0
Áo sơ mi tay dài Cổ mao FITTED form - 10F20SHL012,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl012-white.0_1.jpg, 445.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ spread FITTED form - 10F20SHL048,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl048.white_3__1.jpg, 256.750₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ spread FITTED form - 10F20SHL051,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_9265_1.jpg, 256.750₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Print trước ngực REGULAR form - 10S21SHL005,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s21shl005-black.0_1.jpg, 390.000₫,0,0,0,0,0,0,1,0
Black beauty SM cotton bamboo SHL07-F19 - SM1012187,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/s/m/sm1012187_1__2.jpg, 420.000₫,1,0,0,0,0,0,0,0
Quần ngủ SPL001-S21 - 10S21SLP001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/w/h/white2_1_1.jpg, 99.000₫,1,0,0,0,0,0,0,0
Áo Polo kẻ sọc gân FITTED form - 10F20POL023,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_white_10f20pol023__1__e4d54e07d1f549b8be0b48abadd7ec2a_1.jpg, 420.000₫,0,0,0,0,1,0,0,0
Áo sơ mi tay dài Collar Spread FITTED form - 10F20SHL039,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_1687_1_3.jpg, 312.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài SLIM FIT form - 10F20SHL050,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_white_10f20shl050__2__55218e95d12f4433aa8006d6d349b935_1.jpg, 395.000₫,0,0,0,0,0,0,1,0
Áo sơ mi dài tay vai xệ LOOSE form - 10F20SHL052,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_incese_10f20shl052__1__8c4f804c12494ccdbfef43afe3461320_1.jpg, 253.500₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài hộp ly to REGULAR form - 10F20SHL053,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_total_10f20shl053__1__a2c57c296be64e19874d831da94cd8ee_2.jpg, 273.000₫,0,0,0,0,0,0,1,0
Xanh coban nẹp rời SM modal - SM1152036,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/_/1_34.jpg, 350.000₫,2,0,0,0,0,0,0,0
Áo sơ mi tay dài THIN STRIPES REGULAR form - 10F20SHL016,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20shl016-w-_0__1.jpg, 480.000₫,0,0,0,0,0,0,1,0
Quần short STRAIGHT form - 10F20PSH007,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/_/d/_dsc8746_2.jpg, 390.000₫,1,0,0,0,0,0,0,0
Áo khoác CARO REGULAR form - 10F20JAC001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_0924_2.jpg, 890.000₫,0,0,0,0,0,1,0,0
Áo khoác Parka trượt nước REGULAR form - 10F20JAC016,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_1298_1.jpg, 980.000₫,0,0,0,0,0,1,0,0
Áo khoác Seersucker REGULAR form - 10F20JAC020,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20jac020.2_5.jpg, 750.000₫,0,0,0,0,0,1,0,0
Áo khoác túi xéo không diễu REGULAR form - 10F20JAC002,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_8753_1.jpg, 1.150.000₫,0,0,0,0,0,1,0,0
Áo sơ mi tay ngắn trơn OVERSIZE form - 10F20DSH007,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_4498.jpg, 480.000₫,0,0,0,0,0,0,1,0
Áo khoác Jean LOOSE form - 10F20DJA001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20dja001.2_1_1.jpg, 650.000₫,0,0,0,0,0,1,0,0
Áo khoác Jean trơn Loose form - 10F20DJA003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_mindigo_10f20dja003__2__4ef692e80a16453fade610d64189f5ed_1.jpg, 650.000₫,0,0,0,0,0,1,0,0
Áo khoác Jean LOOSE form - 10F20DJA006,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_mgrey_10f20dja006__1__8b68b879f9c34e2987615330ff4ff128_1.jpg, 680.000₫,0,0,0,0,0,1,0,0
Áo sơ mi Jean dài tay REGULAR form - 10F20DSH005,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_dark_10f20dsh005__2__82b4e28bd04548e4984f84188184d0e2_1.jpg, 292.500₫,0,0,0,0,0,0,0,0
Áo sơ mi Jean dài tay LOOSE form - 10F20DSH008,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_black_10f20dsh008__1__2e93d9b395ca451b81ed8af49b9e49e7_1.jpg, 253.500₫,0,0,0,0,0,0,0,0
Áo khoác Jean thêu cổ LOOSE form - 10F20DJA016,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_mgrey_10f20dja016__1__52fa741b4ee44b17820e3726bdd263ba_7.jpg, 680.000₫,0,0,0,0,0,1,0,0
Áo khoác Jean LOOSE form - 10F20DJA018,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_black_10f20dja018__2__6b3393d92d114072b9fc4e14ec4c50ff_1.jpg, 650.000₫,0,0,0,0,0,1,0,0
Áo sơ mi tay ngắn cổ cài nút FITTED - 10S21SHS042,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/h/1/h12204_1.jpg, 390.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay ngắn cổ cuba LOOSE form - 10S21SHS028,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s21shs028-black.0_1.jpg, 390.000₫,0,0,0,0,0,0,1,0
indigo Quần jeans loose rách gối DNP09-F19 - QJ128003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_xanh_qj128003.3.jpg, 450.000₫,1,0,1,0,0,0,0,0
Indigo Straight jeans rách gối DNP19-F19 - QJ213001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_xanh_qj213001.3_1.jpg, 450.000₫,1,0,1,0,0,0,0,0
Black Loose jeans rách DNP15-F19 - QJ228001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac__en_qj228001.1.w_3__1.jpg, 450.000₫,1,0,1,0,0,0,0,0
Indigo Loose crop jeans rách DNP05-S20 - QJ229001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/q/j/qj229001_1.jpg, 450.000₫,1,0,1,0,0,0,0,0
Quần vải STRAIGHT CROP form - 10F20PFO030,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_4468.jpg, 450.000₫,1,0,0,0,0,0,0,0
Áo thun tay ngắn Cotton REGULAR form - 10F19TSH015,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f19tsh015_.c_3__1.jpg, 220.000₫,0,0,0,0,1,0,0,0
Áo len phối màu REGULAR form - 10F20KNI003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20kni003.1_1.jpg, 650.000₫,0,0,0,0,0,0,0,0
Quần vải Kẻ sọc Slim cropp formPF11-F19 - 10F19PFO011,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_dnavy_10f19pfo011_3__1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Áo thun tay ngắn MODAL FITTED form - 10F19TSH001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f19tsh001_-_d_3__1.jpg, 240.000₫,0,0,0,0,1,0,0,0
Quần Jean trơn SLIM CROP form - 10F20DPA031,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20dpa031.0_1.jpg, 480.000₫,1,0,1,0,0,0,0,0
Áo len tay dài phối vai REGULAR form - 10F20KNI008,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20kni008-r_u.0_1.jpg, 480.000₫,0,0,0,0,0,0,0,0
Quần JEAN đen trơn COTTON SKINNY form - 10S20DPA054,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_0679_1.jpg, 450.000₫,1,0,1,0,0,0,0,0
Quần vải Trơn SLIM CROP form - 10S20PFO001,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_2145_1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần vải dài SLIM FIT form - 10S20PFO022,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_1926.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần Jean trơn SLIM form - 10F20DPA058,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20dpa058-indigo.0_1.jpg, 480.000₫,1,0,1,0,0,0,0,0
Quần vải SLIM form - 10F20PFO029,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/b/3/b3_1_2.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần Jean TRƠN Cotton SLIM form - 10S20DPA002,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20dpa002.0.jpg, 450.000₫,1,0,1,0,0,0,0,0
Quần Jean xanh đậm basic COTTON SLIM FIT form - 10S20DPA056,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20dpa056_2__1.jpg, 450.000₫,1,0,1,0,0,0,0,0
Quần vải X-90/30838 LOOSE form - 10S20PFO008,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20pfo008.0_1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần vải Caro CARROT form - 10F20PFO012,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20pfo012.2_1.jpg, 480.000₫,1,0,0,0,0,0,0,0
Quần vải TEXTURE CHEVRON SLIMCROP form - 10F20PFO014,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20pfo014.2.jpg, 480.000₫,1,0,0,0,0,0,0,0
Quần vải nút phẳng SLIM form - 10F20PFO009,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_4580_7.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần vải SLIM CROP form - 10F20PFO028,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20pfo028-navy.0_1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần vải SLIM form - 10F20PFO027,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20pfo027-navy.0_1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần vải SLIM CROP form - 10F20PFO026,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10f20pfo026-navy.0_2.jpg, 450.000₫,1,0,0,0,0,0,0,0
Quần Kaki chino SLIM form - 10F20PCA015,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_alloy_10f20pca015__1__c4afff1ab02c464aadfc4cdb8c41f103_1.jpg, 450.000₫,1,0,0,0,0,0,0,0
Áo sơ mi tay dài có túi cổ trụ REGULAR form - 10S20SHL030,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl030_g_1_1.jpg, 210.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Stripe Regular form - 10S20SHL017,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_parisian_night_10s20shl017_1__1.jpg, 195.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài Cotton FITTED form - 10S20SHL020,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl02_-_g_0__1.jpg, 195.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài SOLID LINEN REGULAR form - 10S20SHL003,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl003_3__1.jpg, 240.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ thường Cotton FITTED form - 10S20SHL006,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_mauve_morn_10s20shl006_2__1.jpg, 210.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ thường Rayon FITTED form - 10S20SHL016,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl016_-_b_3__1.jpg, 195.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ trụ Fitted form - 10S20SHL045,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl045_3__1.jpg, 197.500₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài cổ trụ Viscose REGULAR form - 10S20SHL013,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl013-_0__1.jpg, 390.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài trơn MODAL FITTED form - 10S20SHL022,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/d/s/dsc_0869_1.jpg, 420.000₫,0,0,0,0,0,0,1,0
Áo sơ mi tay dài STRIPE REGULAR form - 10S20SHL031,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/1/0/10s20shl031-blue_1__1.jpg, 445.000₫,0,0,0,0,0,0,1,0
Quần JEAN đen COTTON SLIM FIT form - 10S20DPA055,https://routine.vn/media/catalog/product/cache/a2fcefb561dcc03dd69ce08e688653ae/m/a/mausac_black_dsc_0716__2__0ac6d2bbb2a94f2da7f33ce337a26ece_7.jpg, 450.000₫,1,0,1,0,0,0,0,0
